tm,branch_id,ta,wd,ws,rn_day,rn_hr1,hm,si,ta_chi,heat_demand
2021-01-12 06:00:00,A,-8.3,73.2,1.8,0.0,0.0,69.0,-99.0,-11.7,319
2021-01-12 07:00:00,A,-8.4,80.8,1.9,0.0,0.0,69.8,-99.0,-11.7,358
2021-01-12 08:00:00,A,-8.2,79.0,2.4,0.0,0.0,69.4,0.0,-12.4,375
2021-01-12 09:00:00,A,-7.6,88.6,3.1,0.0,0.0,66.5,0.21,-11.2,377
2021-01-12 10:00:00,A,-5.5,139.5,1.7,0.0,0.0,61.3,0.72,-8.1,366
2021-01-12 11:00:00,A,-3.9,106.8,2.1,0.0,0.0,58.9,1.26,-5.9,351
2021-01-12 12:00:00,A,-1.9,93.3,1.6,0.0,0.0,55.4,1.73,-3.4,322
2021-01-12 13:00:00,A,-0.8,98.3,1.5,0.0,0.0,56.9,1.24,-0.1,319
2021-01-12 14:00:00,A,-1.2,131.6,1.5,0.0,0.0,62.5,0.5,-0.3,309
2021-01-12 15:00:00,A,-1.0,134.3,0.9,0.0,0.0,76.6,0.36,-0.7,297
2021-01-12 16:00:00,A,-1.9,172.4,0.7,0.0,0.0,94.1,0.08,-1.3,304
2021-01-12 17:00:00,A,-1.6,104.3,0.3,0.0,0.0,94.4,0.02,-1.0,327
2021-01-12 18:00:00,A,-1.5,149.8,0.6,1.0,1.0,94.6,0.01,-0.8,338
2021-01-12 19:00:00,A,-1.8,140.1,0.8,1.0,0.0,94.9,-99.0,-1.0,341
2021-01-12 20:00:00,A,-1.3,101.9,0.3,1.5,0.5,94.7,-99.0,-0.9,347
2021-01-12 21:00:00,A,-1.3,143.4,0.5,1.5,0.0,94.8,-99.0,-1.0,337
2021-01-12 22:00:00,A,-2.0,128.4,1.1,1.5,0.0,94.7,-99.0,-1.3,329
2021-01-12 23:00:00,A,-1.6,103.8,1.7,1.5,0.0,93.1,-99.0,-1.5,294
2021-01-13 00:00:00,A,-1.7,85.4,2.1,1.5,0.0,92.4,-99.0,-3.6,291
2021-01-13 01:00:00,A,-1.7,85.7,2.7,0.0,0.0,93.0,-99.0,-4.5,268
2021-01-13 02:00:00,A,-1.6,82.3,2.8,0.0,0.0,92.1,-99.0,-4.2,256
2021-01-13 03:00:00,A,-1.9,86.8,2.3,0.0,0.0,90.5,-99.0,-4.4,246
2021-01-13 04:00:00,A,-2.0,75.3,3.3,0.0,0.0,90.8,-99.0,-5.7,260
2021-01-13 05:00:00,A,-2.0,79.9,2.9,0.0,0.0,89.5,-99.0,-5.4,265
2021-01-13 06:00:00,A,-2.0,80.5,3.1,0.0,0.0,88.7,-99.0,-5.1,270
2021-01-13 07:00:00,A,-2.3,80.2,3.4,0.0,0.0,88.8,-99.0,-5.8,316
2021-01-13 08:00:00,A,-2.0,80.3,3.3,0.0,0.0,86.3,0.01,-5.3,336
2021-01-13 09:00:00,A,-1.5,73.7,3.7,0.0,0.0,85.1,0.1,-3.8,342
2021-01-13 10:00:00,A,0.2,80.3,2.8,0.0,0.0,80.0,0.27,-1.9,323
2021-01-13 11:00:00,A,2.2,86.6,3.1,0.0,0.0,72.8,0.82,0.3,300
2021-01-13 12:00:00,A,4.5,141.5,2.1,0.0,0.0,67.5,1.7,2.9,279
2021-01-13 13:00:00,A,6.6,196.5,1.2,0.0,0.0,61.7,1.63,5.5,267
2021-01-13 14:00:00,A,7.5,193.5,2.7,0.0,0.0,61.2,1.53,5.3,250
2021-01-13 15:00:00,A,7.8,246.6,2.7,0.0,0.0,61.8,1.26,6.6,227
2021-01-13 16:00:00,A,7.3,222.1,2.1,0.0,0.0,66.7,0.76,5.7,220
2021-01-13 17:00:00,A,6.8,229.0,2.0,0.0,0.0,71.4,0.16,5.7,228
2021-01-13 18:00:00,A,6.2,292.3,1.9,0.0,0.0,77.7,0.03,5.6,265
2021-01-13 19:00:00,A,4.3,314.7,1.3,0.0,0.0,85.6,-99.0,4.9,291
2021-01-13 20:00:00,A,4.2,295.7,1.5,0.0,0.0,82.0,-99.0,3.6,300
2021-01-13 21:00:00,A,2.8,108.3,1.9,0.0,0.0,77.8,-99.0,3.8,301
2021-01-13 22:00:00,A,1.0,296.6,1.1,0.0,0.0,78.5,-99.0,1.4,296
2021-01-13 23:00:00,A,-0.2,310.0,1.8,0.0,0.0,75.8,-99.0,-0.1,284
2021-01-14 00:00:00,A,-1.0,313.9,1.6,0.0,0.0,71.4,-99.0,-1.3,268
2021-01-14 01:00:00,A,-0.8,318.0,1.3,0.0,0.0,59.5,-99.0,-1.5,257
2021-01-14 02:00:00,A,-1.6,316.3,1.1,0.0,0.0,56.8,-99.0,-2.4,234
2021-01-14 03:00:00,A,-2.3,326.6,0.3,0.0,0.0,56.3,-99.0,-1.2,230
2021-01-14 04:00:00,A,-2.3,340.3,0.6,0.0,0.0,52.6,-99.0,-1.8,228
2021-01-14 05:00:00,A,-3.3,56.9,0.6,0.0,0.0,63.0,-99.0,-2.2,232
2021-01-14 06:00:00,A,-3.7,87.5,0.9,0.0,0.0,64.2,-99.0,-2.8,266
2021-01-14 07:00:00,A,-3.7,87.1,0.8,0.0,0.0,64.5,-99.0,-3.2,260
2021-01-14 08:00:00,A,-3.7,288.9,0.5,0.0,0.0,61.2,0.0,-3.5,297
2021-01-14 09:00:00,A,-2.0,84.3,1.1,0.0,0.0,56.4,0.25,-2.5,319
2021-01-14 10:00:00,A,-0.2,120.3,1.5,0.0,0.0,49.5,0.76,-0.3,302
2021-01-14 11:00:00,A,1.8,146.4,1.6,0.0,0.0,29.8,1.28,1.8,295
2021-01-14 12:00:00,A,3.3,154.4,2.1,0.0,0.0,23.8,1.63,2.1,276
2021-01-14 13:00:00,A,4.6,148.3,1.8,0.0,0.0,26.9,1.78,3.0,246
2021-01-14 14:00:00,A,5.4,148.5,1.9,0.0,0.0,25.3,1.7,4.5,237
2021-01-14 15:00:00,A,6.2,156.0,1.9,0.0,0.0,23.1,1.42,6.1,255
2021-01-14 16:00:00,A,6.0,147.3,1.8,0.0,0.0,22.3,0.9,6.1,261
2021-01-14 17:00:00,A,5.1,101.1,1.0,0.0,0.0,29.1,0.44,5.0,252
2021-01-14 18:00:00,A,3.7,48.2,1.2,0.0,0.0,34.0,0.05,3.3,254
2021-01-14 19:00:00,A,4.4,61.3,2.2,0.0,0.0,30.3,-99.0,1.4,270
2021-01-14 20:00:00,A,4.4,62.1,2.6,0.0,0.0,30.5,-99.0,0.4,282
2021-01-14 21:00:00,A,4.5,58.0,2.9,0.0,0.0,29.2,-99.0,0.9,289
2021-01-14 22:00:00,A,4.5,85.2,2.4,0.0,0.0,29.4,-99.0,1.6,295
2021-01-14 23:00:00,A,4.9,76.6,2.7,0.0,0.0,28.7,-99.0,1.1,294
2021-01-15 00:00:00,A,4.3,66.1,2.5,0.0,0.0,31.1,-99.0,0.5,277
2021-01-15 01:00:00,A,4.6,73.6,2.8,0.0,0.0,29.9,-99.0,-0.3,231
2021-01-15 02:00:00,A,5.1,73.9,2.9,0.0,0.0,28.5,-99.0,-0.5,225
2021-01-15 03:00:00,A,4.7,87.8,2.2,0.0,0.0,30.6,-99.0,1.7,223
2021-01-15 04:00:00,A,4.3,86.1,3.0,0.0,0.0,33.6,-99.0,2.1,227
2021-01-15 05:00:00,A,5.4,91.3,2.9,0.0,0.0,43.7,-99.0,2.5,225
2021-01-15 06:00:00,A,5.8,105.9,3.2,0.0,0.0,50.1,-99.0,3.0,231
2021-01-15 07:00:00,A,4.7,95.1,2.9,0.0,0.0,51.0,-99.0,2.8,235
2021-01-15 08:00:00,A,5.6,87.3,2.9,0.0,0.0,55.1,0.0,3.5,268
2021-01-15 09:00:00,A,6.3,126.9,2.5,0.0,0.0,61.2,0.06,4.1,265
2021-01-15 10:00:00,A,7.5,119.5,3.1,0.0,0.0,65.3,0.25,5.3,260
2021-01-15 11:00:00,A,8.5,124.9,1.7,0.0,0.0,66.9,0.23,7.9,253
2021-01-15 12:00:00,A,9.7,172.7,2.3,0.0,0.0,70.5,0.42,7.7,238
2021-01-15 13:00:00,A,9.6,213.1,3.2,0.0,0.0,77.9,0.21,10.1,220
2021-01-15 14:00:00,A,9.4,210.7,3.2,0.0,0.0,79.5,0.32,10.1,230
2021-01-15 15:00:00,A,8.3,275.4,2.4,0.0,0.0,82.6,0.17,7.2,230
2021-01-15 16:00:00,A,6.8,267.0,2.2,0.0,0.0,77.0,0.24,6.2,234
2021-01-15 17:00:00,A,6.0,255.5,2.0,0.0,0.0,79.2,0.19,4.5,218
2021-01-15 18:00:00,A,4.1,290.3,2.4,0.0,0.0,80.4,0.02,2.7,220
2021-01-15 19:00:00,A,3.1,292.4,2.0,0.0,0.0,81.4,-99.0,1.7,253
2021-01-15 20:00:00,A,2.1,299.5,2.3,0.0,0.0,79.3,-99.0,0.4,279
2021-01-15 21:00:00,A,0.7,303.6,2.7,0.0,0.0,74.4,-99.0,-1.1,294
2021-01-15 22:00:00,A,0.2,303.6,2.3,0.0,0.0,75.6,-99.0,-1.9,292
2021-01-15 23:00:00,A,-0.5,316.9,1.9,0.0,0.0,74.3,-99.0,-2.4,281
2021-01-16 00:00:00,A,-1.5,290.3,2.2,0.0,0.0,73.6,-99.0,-3.3,276
2021-01-16 01:00:00,A,-2.4,135.9,2.5,0.0,0.0,72.5,-99.0,-1.4,253
2021-01-16 02:00:00,A,-2.9,113.8,2.0,0.0,0.0,73.0,-99.0,-2.0,244
2021-01-16 03:00:00,A,-3.7,102.2,2.7,0.0,0.0,73.6,-99.0,-2.8,228
2021-01-16 04:00:00,A,-4.5,125.0,2.7,0.0,0.0,74.3,-99.0,-3.5,249
2021-01-16 05:00:00,A,-5.1,126.6,3.1,0.0,0.0,73.8,-99.0,-4.2,260
2021-01-16 06:00:00,A,-5.9,126.2,2.3,0.0,0.0,74.7,-99.0,-5.0,261
2021-01-16 07:00:00,A,-6.5,102.0,2.6,0.0,0.0,68.1,-99.0,-5.6,256
2021-01-16 08:00:00,A,-7.0,146.1,2.1,0.0,0.0,67.2,0.01,-6.1,264
2021-01-16 09:00:00,A,-6.9,125.2,3.0,0.0,0.0,63.3,0.27,-5.9,275
2021-01-16 10:00:00,A,-6.0,96.0,2.8,0.0,0.0,59.0,0.79,-5.1,274
2021-01-16 11:00:00,A,-4.6,124.4,2.1,0.0,0.0,56.9,1.4,-4.1,271
2021-01-16 12:00:00,A,-3.9,129.3,2.2,0.0,0.0,46.6,1.82,-3.1,266
2021-01-16 13:00:00,A,-3.6,136.9,3.1,0.0,0.0,42.1,2.06,-2.1,248
2021-01-16 14:00:00,A,-2.3,114.6,2.9,0.0,0.0,40.8,2.04,-1.8,240
2021-01-16 15:00:00,A,-2.7,139.2,3.1,0.0,0.0,40.4,1.65,-3.7,225
2021-01-16 16:00:00,A,-3.4,112.9,3.0,0.0,0.0,35.9,1.22,-2.5,228
2021-01-16 17:00:00,A,-4.1,140.4,3.0,0.0,0.0,43.2,0.53,-3.1,239
2021-01-16 18:00:00,A,-4.6,148.7,2.3,0.0,0.0,52.3,0.07,-6.0,271
2021-01-16 19:00:00,A,-5.0,138.2,3.2,0.0,0.0,49.1,-99.0,-6.4,303
2021-01-16 20:00:00,A,-6.0,126.5,3.0,0.0,0.0,39.1,-99.0,-5.2,307
2021-01-16 21:00:00,A,-7.0,294.8,2.2,0.0,0.0,40.8,-99.0,-10.4,320
2021-01-16 22:00:00,A,-8.0,323.5,2.5,0.0,0.0,37.9,-99.0,-11.6,321
2021-01-16 23:00:00,A,-8.6,314.0,2.9,0.0,0.0,40.1,-99.0,-13.0,320
2021-01-17 00:00:00,A,-9.1,322.3,2.7,0.0,0.0,45.6,-99.0,-13.0,307
2021-01-17 01:00:00,A,-9.4,314.6,2.2,0.0,0.0,47.2,-99.0,-12.9,258
2021-01-17 02:00:00,A,-9.7,299.0,1.9,0.0,0.0,48.9,-99.0,-13.0,263
2021-01-17 03:00:00,A,-9.6,298.4,1.9,0.0,0.0,54.5,-99.0,-13.0,259
2021-01-17 04:00:00,A,-9.9,116.6,1.3,0.0,0.0,55.6,-99.0,-9.2,283
2021-01-17 05:00:00,A,-10.1,135.9,1.3,0.0,0.0,55.5,-99.0,-9.3,288
2021-01-17 06:00:00,A,-11.0,105.7,0.7,0.0,0.0,60.9,-99.0,-9.8,297
2021-01-17 07:00:00,A,-11.4,83.5,0.6,0.0,0.0,61.3,-99.0,-10.1,307
2021-01-17 08:00:00,A,-11.4,344.9,0.7,0.0,0.0,57.6,0.0,-10.1,314
2021-01-17 09:00:00,A,-9.8,126.4,1.7,0.0,0.0,54.8,0.36,-9.0,305
2021-01-17 10:00:00,A,-7.7,349.2,1.7,0.0,0.0,42.9,0.99,-10.1,285
2021-01-17 11:00:00,A,-6.4,313.9,1.6,0.0,0.0,34.1,1.6,-8.1,264
2021-01-17 12:00:00,A,-5.3,306.0,1.5,0.0,0.0,28.0,1.97,-4.1,279
2021-01-17 13:00:00,A,-3.3,185.1,1.8,0.0,0.0,26.8,2.07,-3.0,269
2021-01-17 14:00:00,A,-3.8,302.2,1.4,0.0,0.0,33.6,1.64,-2.2,241
2021-01-17 15:00:00,A,-2.2,178.9,1.9,0.0,0.0,34.8,0.99,-4.3,224
2021-01-17 16:00:00,A,-2.6,174.4,2.3,0.0,0.0,43.4,0.74,-4.7,216
2021-01-17 17:00:00,A,-2.8,240.4,1.5,0.0,0.0,49.6,0.42,-4.4,225
2021-01-17 18:00:00,A,-3.2,242.4,1.7,0.0,0.0,55.1,0.05,-5.2,247
2021-01-17 19:00:00,A,-3.2,243.2,0.7,0.0,0.0,59.3,-99.0,-2.7,355
2021-01-17 20:00:00,A,-3.3,196.8,1.0,0.0,0.0,65.8,-99.0,-4.7,393
2021-01-17 21:00:00,A,-3.8,199.8,1.2,0.0,0.0,80.6,-99.0,-3.0,359
2021-01-17 22:00:00,A,-3.9,183.6,0.3,0.0,0.0,87.0,-99.0,-3.1,348
2021-01-17 23:00:00,A,-3.6,255.9,1.0,0.0,0.0,88.5,-99.0,-4.8,308
2021-01-18 00:00:00,A,-3.5,298.1,1.4,0.0,0.0,83.4,-99.0,-2.6,282
2021-01-18 01:00:00,A,-4.4,329.9,0.3,0.0,0.0,85.0,-99.0,-3.2,272
2021-01-18 02:00:00,A,-3.8,312.3,0.9,0.0,0.0,80.7,-99.0,-2.7,255
2021-01-18 03:00:00,A,-3.9,99.0,0.2,0.0,0.0,73.8,-99.0,-3.0,248
2021-01-18 04:00:00,A,-3.9,131.9,0.5,0.0,0.0,78.8,-99.0,-3.0,265
2021-01-18 05:00:00,A,-3.5,103.8,1.5,0.0,0.0,80.4,-99.0,-3.0,268
2021-01-18 06:00:00,A,-3.3,88.2,1.4,0.0,0.0,79.5,-99.0,-2.8,288
2021-01-18 07:00:00,A,-3.8,75.6,2.2,0.0,0.0,83.7,-99.0,-5.9,311
2021-01-18 08:00:00,A,-2.8,101.5,1.5,0.0,0.0,79.4,0.01,-2.7,343
2021-01-18 09:00:00,A,-2.1,113.1,1.8,0.0,0.0,75.0,0.11,-1.9,346
2021-01-18 10:00:00,A,-2.0,24.3,1.2,0.0,0.0,80.6,0.15,-1.7,340
2021-01-18 11:00:00,A,-1.2,149.4,0.8,0.0,0.0,84.0,0.33,-1.0,326
2021-01-18 12:00:00,A,-0.3,138.2,1.1,0.0,0.0,80.4,0.47,0.0,325
2021-01-18 13:00:00,A,-0.4,127.6,3.3,0.0,0.0,72.3,0.54,0.2,319
2021-01-18 14:00:00,A,-1.0,107.1,4.4,0.0,0.0,73.2,0.47,-1.9,315
2021-01-18 15:00:00,A,-0.3,122.1,3.7,0.0,0.0,50.6,0.64,-2.2,307
2021-01-18 16:00:00,A,-0.9,104.3,6.3,0.0,0.0,29.1,1.11,-2.1,288
2021-01-18 17:00:00,A,-2.6,122.8,5.0,0.0,0.0,29.0,0.61,-5.1,282
2021-01-18 18:00:00,A,-4.4,108.5,4.7,0.0,0.0,31.1,0.1,-7.7,317
2021-01-18 19:00:00,A,-5.3,108.2,4.0,0.0,0.0,35.7,-99.0,-6.8,349
2021-01-18 20:00:00,A,-6.0,113.0,3.3,0.0,0.0,39.0,-99.0,-5.2,364
2021-01-18 21:00:00,A,-6.6,294.5,3.7,0.0,0.0,38.7,-99.0,-11.3,383
2021-01-18 22:00:00,A,-7.7,305.7,4.1,0.0,0.0,33.4,-99.0,-13.0,377
2021-01-18 23:00:00,A,-8.9,326.3,2.4,0.0,0.0,39.5,-99.0,-12.8,361
2021-01-19 00:00:00,A,-9.7,316.9,2.2,0.0,0.0,40.6,-99.0,-13.6,339
2021-01-19 01:00:00,A,-10.1,339.0,2.4,0.0,0.0,40.3,-99.0,-14.2,311
2021-01-19 02:00:00,A,-10.7,353.5,1.9,0.0,0.0,44.6,-99.0,-14.1,306
2021-01-19 03:00:00,A,-11.9,6.4,0.5,0.0,0.0,47.7,-99.0,-10.2,305
2021-01-19 04:00:00,A,-12.1,314.8,0.7,0.0,0.0,50.3,-99.0,-13.4,311
2021-01-19 05:00:00,A,-11.7,355.5,1.1,0.0,0.0,49.9,-99.0,-10.7,308
2021-01-19 06:00:00,A,-12.9,350.2,0.3,0.0,0.0,54.5,-99.0,-11.0,324
2021-01-19 07:00:00,A,-12.6,10.9,0.8,0.0,0.0,53.8,-99.0,-11.0,366
2021-01-19 08:00:00,A,-12.2,2.6,0.7,0.0,0.0,51.8,0.0,-11.3,386
2021-01-19 09:00:00,A,-11.5,9.1,0.2,0.0,0.0,50.9,0.36,-10.1,396
2021-01-19 10:00:00,A,-8.6,99.8,1.3,0.0,0.0,39.6,0.96,-8.1,363
2021-01-19 11:00:00,A,-6.4,112.8,1.3,0.0,0.0,33.7,1.52,-6.1,348
2021-01-19 12:00:00,A,-4.2,321.2,1.5,0.0,0.0,28.3,1.89,-4.4,330
2021-01-19 13:00:00,A,-3.8,248.2,1.3,0.0,0.0,20.7,2.11,-3.0,318
2021-01-19 14:00:00,A,-1.9,264.8,2.0,0.0,0.0,21.0,2.05,-2.1,298
2021-01-19 15:00:00,A,-2.4,236.9,1.4,0.0,0.0,17.4,1.72,-1.3,289
2021-01-19 16:00:00,A,-2.4,320.5,1.2,0.0,0.0,15.0,1.22,-1.0,279
2021-01-19 17:00:00,A,-2.8,301.4,0.6,0.0,0.0,16.0,0.57,-1.4,276
2021-01-19 18:00:00,A,-4.1,76.5,0.2,0.0,0.0,19.3,0.08,-2.6,301
2021-01-19 19:00:00,A,-4.8,74.4,0.7,0.0,0.0,23.9,-99.0,-3.3,322
2021-01-19 20:00:00,A,-5.4,334.7,1.0,0.0,0.0,24.1,-99.0,-3.9,334
2021-01-19 21:00:00,A,-5.6,1.1,0.7,0.0,0.0,28.6,-99.0,-4.4,341
2021-01-19 22:00:00,A,-5.4,109.1,0.3,0.0,0.0,25.8,-99.0,-4.9,344
2021-01-19 23:00:00,A,-4.7,42.5,1.6,0.0,0.0,30.1,-99.0,-7.9,329
2021-01-20 00:00:00,A,-5.6,54.8,0.9,0.0,0.0,34.8,-99.0,-5.7,312
2021-01-20 01:00:00,A,-5.6,145.2,0.6,0.0,0.0,37.9,-99.0,-5.9,298
2021-01-20 02:00:00,A,-5.4,330.0,0.9,0.0,0.0,34.5,-99.0,-8.3,279
2021-01-20 03:00:00,A,-5.1,354.5,1.0,0.0,0.0,33.0,-99.0,-6.0,276
2021-01-20 04:00:00,A,-5.9,126.3,0.1,0.0,0.0,39.7,-99.0,-6.3,280
2021-01-20 05:00:00,A,-5.8,59.1,1.9,0.0,0.0,43.4,-99.0,-10.4,280
2021-01-20 06:00:00,A,-5.5,82.1,2.6,0.0,0.0,35.5,-99.0,-10.5,283
2021-01-20 07:00:00,A,-5.6,66.3,2.5,0.0,0.0,38.2,-99.0,-10.7,326
2021-01-20 08:00:00,A,-5.0,57.4,3.3,0.0,0.0,33.9,0.01,-11.7,362
2021-01-20 09:00:00,A,-4.3,53.1,3.0,0.0,0.0,32.6,0.3,-9.2,362
2021-01-20 10:00:00,A,-2.3,94.0,2.2,0.0,0.0,29.1,0.86,-5.4,342
2021-01-20 11:00:00,A,0.0,141.2,1.7,0.0,0.0,24.4,1.45,-2.1,308
2021-01-20 12:00:00,A,1.6,156.8,1.7,0.0,0.0,23.7,1.82,0.4,295
2021-01-20 13:00:00,A,2.9,105.4,2.1,0.0,0.0,23.1,2.01,1.5,287
2021-01-20 14:00:00,A,4.8,105.6,2.0,0.0,0.0,20.2,1.98,3.8,272
2021-01-20 15:00:00,A,6.0,134.9,1.8,0.0,0.0,19.2,1.71,5.4,247
2021-01-20 16:00:00,A,7.0,138.4,1.2,0.0,0.0,19.0,1.17,6.8,231
2021-01-20 17:00:00,A,5.1,68.5,0.9,0.0,0.0,21.5,0.52,5.8,225
2021-01-20 18:00:00,A,3.4,89.9,0.9,0.0,0.0,24.6,0.09,3.8,257
2021-01-20 19:00:00,A,3.7,74.8,1.7,0.0,0.0,24.7,-99.0,2.7,281
2021-01-20 20:00:00,A,3.2,59.3,1.9,0.0,0.0,26.0,-99.0,0.5,302
2021-01-20 21:00:00,A,3.5,56.7,2.3,0.0,0.0,26.2,-99.0,-0.8,302
2021-01-20 22:00:00,A,3.1,37.1,2.5,0.0,0.0,28.4,-99.0,-0.8,296
2021-01-20 23:00:00,A,2.9,64.9,2.2,0.0,0.0,29.7,-99.0,0.1,292
2021-01-21 00:00:00,A,3.0,46.5,2.8,0.0,0.0,28.9,-99.0,0.3,284
2021-01-21 01:00:00,A,3.4,51.5,2.8,0.0,0.0,27.8,-99.0,0.5,208
2021-01-21 02:00:00,A,3.3,55.9,2.7,0.0,0.0,29.1,-99.0,0.7,206
2021-01-21 03:00:00,A,3.4,50.2,2.8,0.0,0.0,30.8,-99.0,0.7,204
2021-01-21 04:00:00,A,3.4,65.5,2.6,0.0,0.0,32.9,-99.0,0.6,206
2021-01-21 05:00:00,A,3.4,79.4,2.7,0.0,0.0,34.1,-99.0,1.0,207
2021-01-21 06:00:00,A,3.5,58.0,3.0,0.0,0.0,35.5,-99.0,0.5,217
2021-01-21 07:00:00,A,3.4,78.9,1.9,0.0,0.0,37.2,-99.0,1.4,257
2021-01-21 08:00:00,A,3.4,44.3,2.7,0.0,0.0,37.0,0.01,0.8,268
2021-01-21 09:00:00,A,4.2,60.6,1.8,0.0,0.0,37.2,0.11,1.8,262
2021-01-21 10:00:00,A,4.8,102.0,1.4,0.0,0.0,36.3,0.33,3.7,249
2021-01-21 11:00:00,A,4.9,59.2,2.9,0.0,0.0,37.7,0.37,3.2,242
2021-01-21 12:00:00,A,6.2,175.3,1.1,0.0,0.0,36.8,0.45,6.3,235
2021-01-21 13:00:00,A,6.5,44.4,2.7,0.0,0.0,40.1,0.65,5.9,225
2021-01-21 14:00:00,A,6.4,88.1,1.9,0.0,0.0,44.9,0.32,6.5,212
2021-01-21 15:00:00,A,4.2,96.5,2.0,0.5,0.5,78.4,0.27,4.4,207
2021-01-21 16:00:00,A,3.6,47.6,2.5,1.5,1.0,88.6,0.16,3.3,213
2021-01-21 17:00:00,A,3.6,84.0,1.3,2.5,1.0,91.9,0.08,4.6,205
2021-01-21 18:00:00,A,3.8,60.2,1.2,4.0,1.5,94.4,0.02,4.5,233
2021-01-21 19:00:00,A,4.1,64.5,1.4,5.5,1.5,95.2,-99.0,3.4,260
2021-01-21 20:00:00,A,4.5,83.9,1.6,7.0,1.5,96.5,-99.0,3.5,284
2021-01-21 21:00:00,A,4.3,49.1,1.2,7.5,0.5,96.6,-99.0,4.7,290
2021-01-21 22:00:00,A,4.5,59.8,1.7,8.0,0.5,96.1,-99.0,3.3,220
2021-01-21 23:00:00,A,4.5,87.1,2.5,8.0,0.0,96.1,-99.0,2.8,198
2021-01-22 00:00:00,A,4.6,75.4,2.6,8.0,0.0,96.3,-99.0,3.0,191
2021-01-22 01:00:00,A,4.9,42.5,1.3,0.0,0.0,95.6,-99.0,4.8,215
2021-01-22 02:00:00,A,4.6,14.4,0.3,0.0,0.0,96.5,-99.0,4.7,208
2021-01-22 03:00:00,A,4.5,162.9,0.5,0.0,0.0,97.0,-99.0,4.5,207
2021-01-22 04:00:00,A,4.4,316.5,0.5,0.5,0.5,97.4,-99.0,4.4,212
2021-01-22 05:00:00,A,4.3,360.0,0.0,0.5,0.0,97.6,-99.0,4.5,226
2021-01-22 06:00:00,A,4.6,145.0,0.8,0.5,0.0,97.7,-99.0,4.4,235
2021-01-22 07:00:00,A,4.6,40.8,2.3,0.5,0.0,97.4,-99.0,3.2,262
2021-01-22 08:00:00,A,4.3,84.9,1.1,0.5,0.0,97.6,0.01,4.5,284
2021-01-22 09:00:00,A,4.6,55.6,0.5,0.5,0.0,97.8,0.07,4.7,283
2021-01-22 10:00:00,A,4.9,43.0,0.3,0.5,0.0,97.6,0.23,5.2,275
2021-01-22 11:00:00,A,5.3,332.4,0.8,0.5,0.0,96.0,0.35,5.6,262
2021-01-22 12:00:00,A,5.6,334.2,0.6,0.5,0.0,93.5,0.39,5.9,257
2021-01-22 13:00:00,A,5.4,311.1,1.3,0.5,0.0,94.0,0.41,6.0,254
2021-01-22 14:00:00,A,5.7,339.5,0.4,0.5,0.0,93.1,0.3,6.2,251
2021-01-22 15:00:00,A,6.0,329.3,0.3,0.5,0.0,92.9,0.28,6.3,248
2021-01-22 16:00:00,A,5.9,360.0,0.0,0.5,0.0,90.5,0.18,6.4,243
2021-01-22 17:00:00,A,5.7,301.9,0.3,0.5,0.0,93.6,0.1,6.2,236
2021-01-22 18:00:00,A,5.2,36.9,0.8,0.5,0.0,93.6,0.02,6.0,244
2021-01-22 19:00:00,A,4.9,50.9,1.4,0.5,0.0,92.6,-99.0,5.7,249
2021-01-22 20:00:00,A,4.8,51.0,0.5,0.5,0.0,91.9,-99.0,5.5,253
2021-01-22 21:00:00,A,4.9,143.7,0.8,0.5,0.0,91.9,-99.0,5.5,261
2021-01-22 22:00:00,A,4.5,34.7,1.0,0.5,0.0,92.2,-99.0,4.2,257
2021-01-22 23:00:00,A,4.5,7.2,0.5,0.5,0.0,95.1,-99.0,4.8,249
2021-01-23 00:00:00,A,4.2,86.9,0.5,0.5,0.0,94.2,-99.0,4.7,232
2021-01-23 01:00:00,A,4.8,195.9,0.8,0.0,0.0,90.4,-99.0,5.0,186
2021-01-23 02:00:00,A,5.3,155.7,0.7,0.0,0.0,85.7,-99.0,5.1,175
2021-01-23 03:00:00,A,5.0,60.7,1.1,0.0,0.0,83.7,-99.0,4.0,169
2021-01-23 04:00:00,A,5.5,107.6,1.4,0.0,0.0,78.8,-99.0,3.0,183
2021-01-23 05:00:00,A,5.5,77.2,1.3,0.0,0.0,76.1,-99.0,3.1,188
2021-01-23 06:00:00,A,5.4,55.3,1.5,0.0,0.0,74.1,-99.0,3.1,192
2021-01-23 07:00:00,A,5.3,111.1,1.3,0.0,0.0,73.4,-99.0,3.7,186
2021-01-23 08:00:00,A,5.7,71.1,2.2,0.0,0.0,69.3,0.02,3.0,186
2021-01-23 09:00:00,A,6.1,101.7,1.9,0.0,0.0,67.2,0.29,3.8,192
2021-01-23 10:00:00,A,7.3,152.0,1.9,0.0,0.0,61.7,0.74,5.7,207
2021-01-23 11:00:00,A,9.3,255.2,1.2,0.0,0.0,54.7,1.36,7.9,200
2021-01-23 12:00:00,A,9.5,147.0,2.0,0.0,0.0,53.4,1.38,10.1,197
2021-01-23 13:00:00,A,9.7,153.8,1.9,0.0,0.0,51.5,1.6,10.5,191
2021-01-23 14:00:00,A,10.4,151.7,2.7,0.0,0.0,48.0,1.14,11.1,178
2021-01-23 15:00:00,A,11.5,155.7,2.2,0.0,0.0,45.5,1.66,12.0,163
2021-01-23 16:00:00,A,10.9,126.1,1.7,0.0,0.0,48.8,1.06,11.5,157
