tm,branch_id,ta,wd,ws,rn_day,rn_hr1,hm,si,ta_chi,heat_demand
2021011408,A,-3.7,288.9,0.5,0.0,0.0,61.2,0.0,-3.5,297
2021011409,A,-2.0,84.3,1.1,0.0,0.0,56.4,0.25,-2.5,319
2021011410,A,-0.2,120.3,1.5,0.0,0.0,49.5,0.76,-0.3,302
2021011411,A,1.8,146.4,1.6,0.0,0.0,29.8,1.28,1.8,295
2021011412,A,3.3,154.4,2.1,0.0,0.0,23.8,1.63,2.1,276
2021011413,A,4.6,148.3,1.8,0.0,0.0,26.9,1.78,3.0,246
2021011414,A,5.4,148.5,1.9,0.0,0.0,25.3,1.7,4.5,237
2021011415,A,6.2,156.0,1.9,0.0,0.0,23.1,1.42,6.1,255
2021011416,A,6.0,147.3,1.8,0.0,0.0,22.3,0.9,6.1,261
2021011417,A,5.1,101.1,1.0,0.0,0.0,29.1,0.44,5.0,252
2021011418,A,3.7,48.2,1.2,0.0,0.0,34.0,0.05,3.3,254
2021011419,A,4.4,61.3,2.2,0.0,0.0,30.3,-99.0,1.4,270
2021011420,A,4.4,62.1,2.6,0.0,0.0,30.5,-99.0,0.4,282
2021011421,A,4.5,58.0,2.9,0.0,0.0,29.2,-99.0,0.9,289
2021011422,A,4.5,85.2,2.4,0.0,0.0,29.4,-99.0,1.6,295
2021011423,A,4.9,76.6,2.7,0.0,0.0,28.7,-99.0,1.1,294
2021011500,A,4.3,66.1,2.5,0.0,0.0,31.1,-99.0,0.5,277
2021011501,A,4.6,73.6,2.8,0.0,0.0,29.9,-99.0,-0.3,231
2021011502,A,5.1,73.9,2.9,0.0,0.0,28.5,-99.0,-0.5,225
2021011503,A,4.7,87.8,2.2,0.0,0.0,30.6,-99.0,1.7,223
2021011504,A,4.3,86.1,3.0,0.0,0.0,33.6,-99.0,2.1,227
2021011505,A,5.4,91.3,2.9,0.0,0.0,43.7,-99.0,2.5,225
2021011506,A,5.8,105.9,3.2,0.0,0.0,50.1,-99.0,3.0,231
2021011507,A,4.7,95.1,2.9,0.0,0.0,51.0,-99.0,2.8,235
2021011508,A,5.6,87.3,2.9,0.0,0.0,55.1,0.0,3.5,268
2021011509,A,6.3,126.9,2.5,0.0,0.0,61.2,0.06,4.1,265
2021011510,A,7.5,119.5,3.1,0.0,0.0,65.3,0.25,5.3,260
2021011511,A,8.5,124.9,1.7,0.0,0.0,66.9,0.23,7.9,253
2021011512,A,9.7,172.7,2.3,0.0,0.0,70.5,0.42,7.7,238
2021011513,A,9.6,213.1,3.2,0.0,0.0,77.9,0.21,10.1,220
2021011514,A,9.4,210.7,3.2,0.0,0.0,79.5,0.32,10.1,230
2021011515,A,8.3,275.4,2.4,0.0,0.0,82.6,0.17,7.2,230
2021011516,A,6.8,267.0,2.2,0.0,0.0,77.0,0.24,6.2,234
2021011517,A,6.0,255.5,2.0,0.0,0.0,79.2,0.19,4.5,218
2021011518,A,4.1,290.3,2.4,0.0,0.0,80.4,0.02,2.7,220
2021011519,A,3.1,292.4,2.0,0.0,0.0,81.4,-99.0,1.7,253
2021011520,A,2.1,299.5,2.3,0.0,0.0,79.3,-99.0,0.4,279
2021011521,A,0.7,303.6,2.7,0.0,0.0,74.4,-99.0,-1.1,294
2021011522,A,0.2,303.6,2.3,0.0,0.0,75.6,-99.0,-1.9,292
2021011523,A,-0.5,316.9,1.9,0.0,0.0,74.3,-99.0,-2.4,281
2021011600,A,-1.5,290.3,2.2,0.0,0.0,73.6,-99.0,-3.3,276
2021011601,A,-2.4,135.9,2.5,0.0,0.0,72.5,-99.0,-1.4,253
2021011602,A,-2.9,113.8,2.0,0.0,0.0,73.0,-99.0,-2.0,244
2021011603,A,-3.7,102.2,2.7,0.0,0.0,73.6,-99.0,-2.8,228
2021011604,A,-4.5,125.0,2.7,0.0,0.0,74.3,-99.0,-3.5,249
2021011605,A,-5.1,126.6,3.1,0.0,0.0,73.8,-99.0,-4.2,260
2021011606,A,-5.9,126.2,2.3,0.0,0.0,74.7,-99.0,-5.0,261
2021011607,A,-6.5,102.0,2.6,0.0,0.0,68.1,-99.0,-5.6,256
2021011608,A,-7.0,146.1,2.1,0.0,0.0,67.2,0.01,-6.1,264
2021011609,A,-6.9,125.2,3.0,0.0,0.0,63.3,0.27,-5.9,275
2021011610,A,-6.0,96.0,2.8,0.0,0.0,59.0,0.79,-5.1,274
2021011611,A,-4.6,124.4,2.1,0.0,0.0,56.9,1.4,-4.1,271
2021011612,A,-3.9,129.3,2.2,0.0,0.0,46.6,1.82,-3.1,266
2021011613,A,-3.6,136.9,3.1,0.0,0.0,42.1,2.06,-2.1,248
2021011614,A,-2.3,114.6,2.9,0.0,0.0,40.8,2.04,-1.8,240
2021011615,A,-2.7,139.2,3.1,0.0,0.0,40.4,1.65,-3.7,225
2021011616,A,-3.4,112.9,3.0,0.0,0.0,35.9,1.22,-2.5,228
2021011617,A,-4.1,140.4,3.0,0.0,0.0,43.2,0.53,-3.1,239
2021011618,A,-4.6,148.7,2.3,0.0,0.0,52.3,0.07,-6.0,271
2021011619,A,-5.0,138.2,3.2,0.0,0.0,49.1,-99.0,-6.4,303
2021011620,A,-6.0,126.5,3.0,0.0,0.0,39.1,-99.0,-5.2,307
2021011621,A,-7.0,294.8,2.2,0.0,0.0,40.8,-99.0,-10.4,320
2021011622,A,-8.0,323.5,2.5,0.0,0.0,37.9,-99.0,-11.6,321
2021011623,A,-8.6,314.0,2.9,0.0,0.0,40.1,-99.0,-13.0,320
2021011700,A,-9.1,322.3,2.7,0.0,0.0,45.6,-99.0,-13.0,307
2021011701,A,-9.4,314.6,2.2,0.0,0.0,47.2,-99.0,-12.9,258
2021011702,A,-9.7,299.0,1.9,0.0,0.0,48.9,-99.0,-13.0,263
2021011703,A,-9.6,298.4,1.9,0.0,0.0,54.5,-99.0,-13.0,259
2021011704,A,-9.9,116.6,1.3,0.0,0.0,55.6,-99.0,-9.2,283
2021011705,A,-10.1,135.9,1.3,0.0,0.0,55.5,-99.0,-9.3,288
2021011706,A,-11.0,105.7,0.7,0.0,0.0,60.9,-99.0,-9.8,297
2021011707,A,-11.4,83.5,0.6,0.0,0.0,61.3,-99.0,-10.1,307
2021011708,A,-11.4,344.9,0.7,0.0,0.0,57.6,0.0,-10.1,314
2021011709,A,-9.8,126.4,1.7,0.0,0.0,54.8,0.36,-9.0,305
2021011710,A,-7.7,349.2,1.7,0.0,0.0,42.9,0.99,-10.1,285
2021011711,A,-6.4,313.9,1.6,0.0,0.0,34.1,1.6,-8.1,264
2021011712,A,-5.3,306.0,1.5,0.0,0.0,28.0,1.97,-4.1,279
2021011713,A,-3.3,185.1,1.8,0.0,0.0,26.8,2.07,-3.0,269
2021011714,A,-3.8,302.2,1.4,0.0,0.0,33.6,1.64,-2.2,241
2021011715,A,-2.2,178.9,1.9,0.0,0.0,34.8,0.99,-4.3,224
2021011716,A,-2.6,174.4,2.3,0.0,0.0,43.4,0.74,-4.7,216
2021011717,A,-2.8,240.4,1.5,0.0,0.0,49.6,0.42,-4.4,225
2021011718,A,-3.2,242.4,1.7,0.0,0.0,55.1,0.05,-5.2,247
2021011719,A,-3.2,243.2,0.7,0.0,0.0,59.3,-99.0,-2.7,355
2021011720,A,-3.3,196.8,1.0,0.0,0.0,65.8,-99.0,-4.7,393
2021011721,A,-3.8,199.8,1.2,0.0,0.0,80.6,-99.0,-3.0,359
2021011722,A,-3.9,183.6,0.3,0.0,0.0,87.0,-99.0,-3.1,348
2021011723,A,-3.6,255.9,1.0,0.0,0.0,88.5,-99.0,-4.8,308
2021011800,A,-3.5,298.1,1.4,0.0,0.0,83.4,-99.0,-2.6,282
2021011801,A,-4.4,329.9,0.3,0.0,0.0,85.0,-99.0,-3.2,272
2021011802,A,-3.8,312.3,0.9,0.0,0.0,80.7,-99.0,-2.7,255
2021011803,A,-3.9,99.0,0.2,0.0,0.0,73.8,-99.0,-3.0,248
2021011804,A,-3.9,131.9,0.5,0.0,0.0,78.8,-99.0,-3.0,265
2021011805,A,-3.5,103.8,1.5,0.0,0.0,80.4,-99.0,-3.0,268
2021011806,A,-3.3,88.2,1.4,0.0,0.0,79.5,-99.0,-2.8,288
2021011807,A,-3.8,75.6,2.2,0.0,0.0,83.7,-99.0,-5.9,311
2021011808,A,-2.8,101.5,1.5,0.0,0.0,79.4,0.01,-2.7,343
2021011809,A,-2.1,113.1,1.8,0.0,0.0,75.0,0.11,-1.9,346
2021011810,A,-2.0,24.3,1.2,0.0,0.0,80.6,0.15,-1.7,340
2021011811,A,-1.2,149.4,0.8,0.0,0.0,84.0,0.33,-1.0,326
2021011812,A,-0.3,138.2,1.1,0.0,0.0,80.4,0.47,0.0,325
2021011813,A,-0.4,127.6,3.3,0.0,0.0,72.3,0.54,0.2,319
2021011814,A,-1.0,107.1,4.4,0.0,0.0,73.2,0.47,-1.9,315
2021011815,A,-0.3,122.1,3.7,0.0,0.0,50.6,0.64,-2.2,307
2021011816,A,-0.9,104.3,6.3,0.0,0.0,29.1,1.11,-2.1,288
2021011817,A,-2.6,122.8,5.0,0.0,0.0,29.0,0.61,-5.1,282
2021011818,A,-4.4,108.5,4.7,0.0,0.0,31.1,0.1,-7.7,317
2021011819,A,-5.3,108.2,4.0,0.0,0.0,35.7,-99.0,-6.8,349
2021011820,A,-6.0,113.0,3.3,0.0,0.0,39.0,-99.0,-5.2,364
2021011821,A,-6.6,294.5,3.7,0.0,0.0,38.7,-99.0,-11.3,383
2021011822,A,-7.7,305.7,4.1,0.0,0.0,33.4,-99.0,-13.0,377
2021011823,A,-8.9,326.3,2.4,0.0,0.0,39.5,-99.0,-12.8,361
2021011900,A,-9.7,316.9,2.2,0.0,0.0,40.6,-99.0,-13.6,339
2021011901,A,-10.1,339.0,2.4,0.0,0.0,40.3,-99.0,-14.2,311
2021011902,A,-10.7,353.5,1.9,0.0,0.0,44.6,-99.0,-14.1,306
2021011903,A,-11.9,6.4,0.5,0.0,0.0,47.7,-99.0,-10.2,305
2021011904,A,-12.1,314.8,0.7,0.0,0.0,50.3,-99.0,-13.4,311
2021011905,A,-11.7,355.5,1.1,0.0,0.0,49.9,-99.0,-10.7,308
2021011906,A,-12.9,350.2,0.3,0.0,0.0,54.5,-99.0,-11.0,324
2021011907,A,-12.6,10.9,0.8,0.0,0.0,53.8,-99.0,-11.0,366
2021011908,A,-12.2,2.6,0.7,0.0,0.0,51.8,0.0,-11.3,386
2021011909,A,-11.5,9.1,0.2,0.0,0.0,50.9,0.36,-10.1,396
2021011910,A,-8.6,99.8,1.3,0.0,0.0,39.6,0.96,-8.1,363
2021011911,A,-6.4,112.8,1.3,0.0,0.0,33.7,1.52,-6.1,348
2021011912,A,-4.2,321.2,1.5,0.0,0.0,28.3,1.89,-4.4,330
2021011913,A,-3.8,248.2,1.3,0.0,0.0,20.7,2.11,-3.0,318
2021011914,A,-1.9,264.8,2.0,0.0,0.0,21.0,2.05,-2.1,298
2021011915,A,-2.4,236.9,1.4,0.0,0.0,17.4,1.72,-1.3,289
2021011916,A,-2.4,320.5,1.2,0.0,0.0,15.0,1.22,-1.0,279
2021011917,A,-2.8,301.4,0.6,0.0,0.0,16.0,0.57,-1.4,276
2021011918,A,-4.1,76.5,0.2,0.0,0.0,19.3,0.08,-2.6,301
2021011919,A,-4.8,74.4,0.7,0.0,0.0,23.9,-99.0,-3.3,322
2021011920,A,-5.4,334.7,1.0,0.0,0.0,24.1,-99.0,-3.9,334
2021011921,A,-5.6,1.1,0.7,0.0,0.0,28.6,-99.0,-4.4,341
2021011922,A,-5.4,109.1,0.3,0.0,0.0,25.8,-99.0,-4.9,344
2021011923,A,-4.7,42.5,1.6,0.0,0.0,30.1,-99.0,-7.9,329
2021012000,A,-5.6,54.8,0.9,0.0,0.0,34.8,-99.0,-5.7,312
2021012001,A,-5.6,145.2,0.6,0.0,0.0,37.9,-99.0,-5.9,298
2021012002,A,-5.4,330.0,0.9,0.0,0.0,34.5,-99.0,-8.3,279
2021012003,A,-5.1,354.5,1.0,0.0,0.0,33.0,-99.0,-6.0,276
2021012004,A,-5.9,126.3,0.1,0.0,0.0,39.7,-99.0,-6.3,280
2021012005,A,-5.8,59.1,1.9,0.0,0.0,43.4,-99.0,-10.4,280
2021012006,A,-5.5,82.1,2.6,0.0,0.0,35.5,-99.0,-10.5,283
2021012007,A,-5.6,66.3,2.5,0.0,0.0,38.2,-99.0,-10.7,326
2021012008,A,-5.0,57.4,3.3,0.0,0.0,33.9,0.01,-11.7,362
2021012009,A,-4.3,53.1,3.0,0.0,0.0,32.6,0.3,-9.2,362
2021012010,A,-2.3,94.0,2.2,0.0,0.0,29.1,0.86,-5.4,342
2021012011,A,0.0,141.2,1.7,0.0,0.0,24.4,1.45,-2.1,308
2021012012,A,1.6,156.8,1.7,0.0,0.0,23.7,1.82,0.4,295
2021012013,A,2.9,105.4,2.1,0.0,0.0,23.1,2.01,1.5,287
2021012014,A,4.8,105.6,2.0,0.0,0.0,20.2,1.98,3.8,272
2021012015,A,6.0,134.9,1.8,0.0,0.0,19.2,1.71,5.4,247
2021012016,A,7.0,138.4,1.2,0.0,0.0,19.0,1.17,6.8,231
2021012017,A,5.1,68.5,0.9,0.0,0.0,21.5,0.52,5.8,225
2021012018,A,3.4,89.9,0.9,0.0,0.0,24.6,0.09,3.8,257
2021012019,A,3.7,74.8,1.7,0.0,0.0,24.7,-99.0,2.7,281
2021012020,A,3.2,59.3,1.9,0.0,0.0,26.0,-99.0,0.5,302
2021012021,A,3.5,56.7,2.3,0.0,0.0,26.2,-99.0,-0.8,302
2021012022,A,3.1,37.1,2.5,0.0,0.0,28.4,-99.0,-0.8,296
2021012023,A,2.9,64.9,2.2,0.0,0.0,29.7,-99.0,0.1,292
2021012100,A,3.0,46.5,2.8,0.0,0.0,28.9,-99.0,0.3,284
2021012101,A,3.4,51.5,2.8,0.0,0.0,27.8,-99.0,0.5,208
2021012102,A,3.3,55.9,2.7,0.0,0.0,29.1,-99.0,0.7,206
2021012103,A,3.4,50.2,2.8,0.0,0.0,30.8,-99.0,0.7,204
2021012104,A,3.4,65.5,2.6,0.0,0.0,32.9,-99.0,0.6,206
2021012105,A,3.4,79.4,2.7,0.0,0.0,34.1,-99.0,1.0,207
2021012106,A,3.5,58.0,3.0,0.0,0.0,35.5,-99.0,0.5,217
2021012107,A,3.4,78.9,1.9,0.0,0.0,37.2,-99.0,1.4,257
2021012108,A,3.4,44.3,2.7,0.0,0.0,37.0,0.01,0.8,268
2021012109,A,4.2,60.6,1.8,0.0,0.0,37.2,0.11,1.8,262
2021012110,A,4.8,102.0,1.4,0.0,0.0,36.3,0.33,3.7,249
2021012111,A,4.9,59.2,2.9,0.0,0.0,37.7,0.37,3.2,242
2021012112,A,6.2,175.3,1.1,0.0,0.0,36.8,0.45,6.3,235
2021012113,A,6.5,44.4,2.7,0.0,0.0,40.1,0.65,5.9,225
2021012114,A,6.4,88.1,1.9,0.0,0.0,44.9,0.32,6.5,212
2021012115,A,4.2,96.5,2.0,0.5,0.5,78.4,0.27,4.4,207
2021012116,A,3.6,47.6,2.5,1.5,1.0,88.6,0.16,3.3,213
2021012117,A,3.6,84.0,1.3,2.5,1.0,91.9,0.08,4.6,205
2021012118,A,3.8,60.2,1.2,4.0,1.5,94.4,0.02,4.5,233
2021012119,A,4.1,64.5,1.4,5.5,1.5,95.2,-99.0,3.4,260
2021012120,A,4.5,83.9,1.6,7.0,1.5,96.5,-99.0,3.5,284
2021012121,A,4.3,49.1,1.2,7.5,0.5,96.6,-99.0,4.7,290
2021012122,A,4.5,59.8,1.7,8.0,0.5,96.1,-99.0,3.3,220
2021012123,A,4.5,87.1,2.5,8.0,0.0,96.1,-99.0,2.8,198
2021012200,A,4.6,75.4,2.6,8.0,0.0,96.3,-99.0,3.0,191
2021012201,A,4.9,42.5,1.3,0.0,0.0,95.6,-99.0,4.8,215
2021012202,A,4.6,14.4,0.3,0.0,0.0,96.5,-99.0,4.7,208
2021012203,A,4.5,162.9,0.5,0.0,0.0,97.0,-99.0,4.5,207
2021012204,A,4.4,316.5,0.5,0.5,0.5,97.4,-99.0,4.4,212
2021012205,A,4.3,360.0,0.0,0.5,0.0,97.6,-99.0,4.5,226
2021012206,A,4.6,145.0,0.8,0.5,0.0,97.7,-99.0,4.4,235
2021012207,A,4.6,40.8,2.3,0.5,0.0,97.4,-99.0,3.2,262
2021012208,A,4.3,84.9,1.1,0.5,0.0,97.6,0.01,4.5,284
2021012209,A,4.6,55.6,0.5,0.5,0.0,97.8,0.07,4.7,283
2021012210,A,4.9,43.0,0.3,0.5,0.0,97.6,0.23,5.2,275
2021012211,A,5.3,332.4,0.8,0.5,0.0,96.0,0.35,5.6,262
2021012212,A,5.6,334.2,0.6,0.5,0.0,93.5,0.39,5.9,257
2021012213,A,5.4,311.1,1.3,0.5,0.0,94.0,0.41,6.0,254
2021012214,A,5.7,339.5,0.4,0.5,0.0,93.1,0.3,6.2,251
2021012215,A,6.0,329.3,0.3,0.5,0.0,92.9,0.28,6.3,248
2021012216,A,5.9,360.0,0.0,0.5,0.0,90.5,0.18,6.4,243
2021012217,A,5.7,301.9,0.3,0.5,0.0,93.6,0.1,6.2,236
2021012218,A,5.2,36.9,0.8,0.5,0.0,93.6,0.02,6.0,244
2021012219,A,4.9,50.9,1.4,0.5,0.0,92.6,-99.0,5.7,249
2021012220,A,4.8,51.0,0.5,0.5,0.0,91.9,-99.0,5.5,253
2021012221,A,4.9,143.7,0.8,0.5,0.0,91.9,-99.0,5.5,261
2021012222,A,4.5,34.7,1.0,0.5,0.0,92.2,-99.0,4.2,257
2021012223,A,4.5,7.2,0.5,0.5,0.0,95.1,-99.0,4.8,249
2021012300,A,4.2,86.9,0.5,0.5,0.0,94.2,-99.0,4.7,232
2021012301,A,4.8,195.9,0.8,0.0,0.0,90.4,-99.0,5.0,186
2021012302,A,5.3,155.7,0.7,0.0,0.0,85.7,-99.0,5.1,175
2021012303,A,5.0,60.7,1.1,0.0,0.0,83.7,-99.0,4.0,169
2021012304,A,5.5,107.6,1.4,0.0,0.0,78.8,-99.0,3.0,183
2021012305,A,5.5,77.2,1.3,0.0,0.0,76.1,-99.0,3.1,188
2021012306,A,5.4,55.3,1.5,0.0,0.0,74.1,-99.0,3.1,192
2021012307,A,5.3,111.1,1.3,0.0,0.0,73.4,-99.0,3.7,186
2021012308,A,5.7,71.1,2.2,0.0,0.0,69.3,0.02,3.0,186
2021012309,A,6.1,101.7,1.9,0.0,0.0,67.2,0.29,3.8,192
2021012310,A,7.3,152.0,1.9,0.0,0.0,61.7,0.74,5.7,207
2021012311,A,9.3,255.2,1.2,0.0,0.0,54.7,1.36,7.9,200
2021012312,A,9.5,147.0,2.0,0.0,0.0,53.4,1.38,10.1,197
2021012313,A,9.7,153.8,1.9,0.0,0.0,51.5,1.6,10.5,191
2021012314,A,10.4,151.7,2.7,0.0,0.0,48.0,1.14,11.1,178
2021012315,A,11.5,155.7,2.2,0.0,0.0,45.5,1.66,12.0,163
2021012316,A,10.9,126.1,1.7,0.0,0.0,48.8,1.06,11.5,157
2021012317,A,10.0,73.9,1.6,0.0,0.0,49.2,0.4,10.8,154
2021012318,A,8.9,237.6,1.1,0.0,0.0,52.4,0.07,8.7,173
2021012319,A,8.0,127.8,2.3,0.0,0.0,55.4,-99.0,6.9,206
2021012320,A,7.2,116.4,2.5,0.0,0.0,57.4,-99.0,5.9,222
2021012321,A,6.8,82.9,3.0,0.0,0.0,56.5,-99.0,5.4,231
2021012322,A,6.3,103.7,2.6,0.0,0.0,57.4,-99.0,4.8,228
2021012323,A,6.1,60.2,1.8,0.0,0.0,58.1,-99.0,4.8,214
2021012400,A,5.7,23.7,1.5,0.0,0.0,59.3,-99.0,4.8,190
2021012401,A,5.8,74.7,2.1,0.0,0.0,58.9,-99.0,4.1,172
2021012402,A,5.3,112.0,1.4,0.0,0.0,61.2,-99.0,4.0,168
2021012403,A,4.6,84.9,1.7,0.0,0.0,64.9,-99.0,2.5,159
2021012404,A,3.6,55.5,1.0,0.0,0.0,69.8,-99.0,2.4,167
2021012405,A,4.0,51.2,1.8,0.0,0.0,69.3,-99.0,1.1,177
2021012406,A,2.4,18.8,1.0,0.0,0.0,75.7,-99.0,2.6,182
2021012407,A,3.5,47.7,1.7,0.0,0.0,71.4,-99.0,0.3,184
2021012408,A,2.8,31.6,1.1,0.0,0.0,76.1,0.02,2.1,183
2021012409,A,4.3,71.5,0.6,0.0,0.0,70.1,0.36,3.3,179
2021012410,A,6.8,124.5,0.9,0.0,0.0,60.3,0.92,5.8,177
2021012411,A,8.3,97.8,1.7,0.0,0.0,54.4,1.55,6.9,182
2021012412,A,9.4,98.0,2.5,0.0,0.0,49.1,1.94,9.2,174
2021012413,A,11.0,184.9,2.2,0.0,0.0,44.0,2.12,11.4,171
2021012414,A,11.6,178.0,2.3,0.0,0.0,42.7,2.03,12.3,165
2021012415,A,12.4,166.5,1.4,0.0,0.0,42.3,1.75,12.9,159
2021012416,A,12.2,262.4,1.1,0.0,0.0,42.6,1.27,12.7,149
2021012417,A,10.5,319.5,1.3,0.0,0.0,48.8,0.35,11.4,146
2021012418,A,8.7,326.0,0.8,0.0,0.0,53.0,0.09,10.2,158
2021012419,A,7.7,344.0,0.8,0.0,0.0,58.1,-99.0,8.8,206
2021012420,A,7.5,354.2,1.1,0.0,0.0,59.5,-99.0,7.5,221
2021012421,A,8.1,95.8,1.0,0.0,0.0,54.5,-99.0,6.8,229
2021012422,A,6.0,23.3,0.5,0.0,0.0,63.0,-99.0,6.1,214
2021012423,A,5.6,350.7,0.7,0.0,0.0,67.5,-99.0,5.6,195
2021012500,A,6.0,102.0,0.8,0.0,0.0,65.0,-99.0,5.0,182
2021012501,A,5.0,150.6,1.2,0.0,0.0,70.7,-99.0,4.6,190
2021012502,A,5.2,111.0,1.3,0.0,0.0,72.3,-99.0,3.9,195
2021012503,A,5.6,82.8,1.5,0.0,0.0,69.0,-99.0,3.6,195
2021012504,A,5.1,42.8,2.7,0.0,0.0,69.1,-99.0,1.7,195
2021012505,A,4.1,47.5,1.5,0.0,0.0,72.6,-99.0,3.0,186
2021012506,A,4.7,56.2,1.7,0.0,0.0,70.0,-99.0,1.2,205
2021012507,A,4.5,34.9,2.0,0.0,0.0,70.6,-99.0,0.6,219
2021012508,A,4.8,36.1,2.3,0.0,0.0,68.9,0.0,1.0,267
2021012509,A,5.4,61.2,2.2,0.0,0.0,66.9,0.16,2.3,266
2021012510,A,6.8,63.9,1.9,0.0,0.0,61.1,0.75,5.4,245
2021012511,A,8.6,127.4,1.5,0.0,0.0,55.5,1.3,7.9,195
2021012512,A,9.6,135.4,2.2,0.0,0.0,51.4,1.5,9.3,197
2021012513,A,11.1,148.7,1.2,0.0,0.0,46.4,1.69,11.2,192
2021012514,A,12.2,121.4,2.0,0.0,0.0,41.5,1.68,12.4,180
2021012515,A,13.1,143.4,2.0,0.0,0.0,37.4,1.75,13.3,179
2021012516,A,13.4,133.5,1.3,0.0,0.0,34.7,1.25,13.8,170
2021012517,A,12.7,123.2,0.7,0.0,0.0,32.1,0.55,13.2,164
2021012518,A,9.9,155.0,0.6,0.0,0.0,39.9,0.11,11.0,167
2021012519,A,9.8,138.1,1.1,0.0,0.0,41.8,-99.0,10.2,175
2021012520,A,9.8,131.8,1.1,0.0,0.0,42.5,-99.0,9.0,191
2021012521,A,8.9,70.6,0.2,0.0,0.0,48.6,-99.0,8.4,196
2021012522,A,7.7,332.8,0.7,0.0,0.0,55.2,-99.0,7.6,188
2021012523,A,7.2,352.3,0.4,0.0,0.0,65.3,-99.0,7.3,193
2021012600,A,6.5,326.3,0.6,0.0,0.0,65.3,-99.0,6.7,191
2021012601,A,6.5,331.2,0.6,0.0,0.0,65.7,-99.0,6.5,163
2021012602,A,6.5,62.7,0.1,0.0,0.0,67.7,-99.0,6.3,161
2021012603,A,6.8,147.8,1.0,0.0,0.0,62.3,-99.0,6.1,156
2021012604,A,6.4,154.5,0.8,0.0,0.0,63.4,-99.0,6.5,164
2021012605,A,6.4,123.5,1.1,0.0,0.0,60.7,-99.0,6.4,164
2021012606,A,6.3,123.1,0.7,0.0,0.0,61.2,-99.0,6.5,176
2021012607,A,4.9,328.8,1.2,0.0,0.0,75.4,-99.0,4.6,205
2021012608,A,5.4,333.5,1.0,0.0,0.0,73.3,0.01,5.8,235
2021012609,A,5.2,147.8,0.2,0.0,0.0,78.5,0.06,5.8,233
2021012610,A,4.9,170.2,1.7,0.5,0.5,90.6,0.11,5.8,221
2021012611,A,5.1,157.1,1.2,0.5,0.0,92.5,0.21,6.0,209
2021012612,A,5.5,117.7,0.7,1.0,0.5,90.4,0.25,6.1,209
2021012613,A,5.8,179.0,1.5,1.0,0.0,87.7,0.37,6.6,211
2021012614,A,6.7,167.1,0.9,1.0,0.0,84.3,0.53,7.1,201
2021012615,A,6.1,182.2,1.8,1.0,0.0,87.7,0.27,5.6,174
2021012616,A,5.5,292.6,1.6,1.0,0.0,94.4,0.09,4.9,179
2021012617,A,4.6,211.3,3.2,1.0,0.0,96.2,0.04,3.8,190
2021012618,A,4.4,327.0,2.6,1.0,0.0,93.3,0.01,3.0,224
2021012619,A,4.2,128.3,2.3,1.0,0.0,87.6,-99.0,5.0,233
2021012620,A,3.7,95.6,2.1,1.0,0.0,83.0,-99.0,4.3,235
2021012621,A,3.1,99.9,2.4,1.0,0.0,78.7,-99.0,3.8,238
2021012622,A,2.5,110.9,1.0,1.0,0.0,81.9,-99.0,3.2,231
2021012623,A,0.6,9.3,0.4,1.0,0.0,89.8,-99.0,2.5,209
2021012700,A,1.3,292.4,1.6,1.0,0.0,85.3,-99.0,0.8,187
2021012701,A,0.0,305.6,1.5,0.0,0.0,87.9,-99.0,0.1,172
2021012702,A,-0.2,294.3,0.8,0.0,0.0,84.3,-99.0,1.5,184
2021012703,A,-0.6,315.6,0.9,0.0,0.0,80.9,-99.0,-0.5,181
2021012704,A,-1.1,319.4,1.2,0.0,0.0,74.4,-99.0,0.7,193
2021012705,A,-1.3,108.2,0.4,0.0,0.0,66.5,-99.0,0.3,206
2021012706,A,-1.8,75.4,0.4,0.0,0.0,63.4,-99.0,-0.2,212
2021012707,A,-2.0,75.0,0.1,0.0,0.0,59.7,-99.0,-0.8,235
2021012708,A,-2.0,72.5,0.4,0.0,0.0,61.2,0.01,-1.2,273
2021012709,A,-1.6,79.0,0.7,0.0,0.0,56.8,0.26,-0.2,277
2021012710,A,1.1,81.5,0.4,0.0,0.0,39.9,1.01,1.7,266
2021012711,A,2.5,316.4,2.1,0.0,0.0,23.5,1.63,1.3,237
2021012712,A,4.6,103.2,1.7,0.0,0.0,25.5,1.9,4.2,226
2021012713,A,5.4,95.3,2.0,0.0,0.0,16.5,2.27,4.1,220
2021012714,A,5.5,121.6,2.8,0.0,0.0,18.8,2.07,6.2,218
2021012715,A,5.9,127.1,2.9,0.0,0.0,17.6,1.38,6.1,203
2021012716,A,4.5,139.5,2.6,0.0,0.0,20.0,1.2,5.7,192
2021012717,A,4.0,146.3,2.3,0.0,0.0,19.2,0.57,4.8,183
2021012718,A,2.9,161.4,1.4,0.0,0.0,30.3,0.1,3.6,197
2021012719,A,1.5,105.4,1.5,0.0,0.0,41.7,-99.0,2.6,239
2021012720,A,-0.1,122.0,1.1,0.0,0.0,49.5,-99.0,1.7,260
2021012721,A,-0.4,121.2,1.0,0.0,0.0,52.2,-99.0,1.4,263
2021012722,A,-0.3,119.2,0.2,0.0,0.0,53.1,-99.0,0.9,271
2021012723,A,-0.7,74.9,0.6,0.0,0.0,51.5,-99.0,0.7,257
2021012800,A,-0.1,88.1,0.8,0.0,0.0,45.4,-99.0,0.7,234
2021012801,A,-0.5,71.2,0.6,0.0,0.0,37.3,-99.0,0.4,203
